year DOY HR MN      v     d      beta     ma 
2018  72 18 34   350.9   5.46   5.06  15.4
2018  72 18 35   351.7   5.47   5.25  15.8
2018  72 18 36   351.7   5.47   5.10  15.5
2018  72 18 37   350.7   5.37   4.66  14.8
2018  72 18 38   349.7   5.27   3.70  13.2
2018  72 18 39   345.7   4.84   3.42  12.6
2018  72 18 40   345.1   4.95   3.57  12.9
2018  72 18 41   345.0   4.97   4.11  13.8
2018  72 18 42   346.2   5.14   4.35  14.2
2018  72 18 43   346.2   5.14   4.02  13.7
2018  72 18 44   344.4   5.12   4.09  13.7
2018  72 18 45   344.3   5.13   4.43  14.2
2018  72 18 46   344.0   5.19   5.04  15.1
2018  72 18 47   343.4   5.40   6.32  16.5
2018  72 18 48   343.2   5.47   5.85  15.7
2018  72 18 49   342.8   4.86   4.72  14.4
2018  72 18 50   344.2   4.94   4.65  14.3
2018  72 18 51   345.4   4.80   4.30  13.9
2018  72 18 52   346.5   4.58   4.08  13.7
2018  72 18 53   346.5   4.58   4.05  13.6
2018  72 18 54   345.3   4.53   4.15  13.8
2018  72 18 55   345.3   4.53   4.25  13.9
2018  72 18 56   345.0   4.80   4.39  14.2
2018  72 18 57   345.0   4.80   4.56  14.4
2018  72 18 58   346.6   4.89   4.64  14.6
2018  72 18 59   346.5   4.79   4.38  14.2
2018  72 19  0   346.3   4.67   4.25  14.1
2018  72 19  1   346.0   4.70   4.44  14.3
2018  72 19  2   346.0   4.70   3.97  13.5
2018  72 19  3   350.5   4.86   4.05  13.7
2018  72 19  4   350.6   4.85   3.98  13.5
2018  72 19  5   352.7   4.73   3.86  13.6
2018  72 19  6   352.7   4.73   4.00  13.8
2018  72 19  7   340.4   4.32   3.62  12.8
2018  72 19  8   342.7   4.67   3.77  13.1
2018  72 19  9   348.6   5.56   4.35  14.2
2018  72 19 10   343.1   4.82   3.85  13.1
2018  72 19 11   343.1   4.82   3.50  12.5
2018  72 19 12   346.8   4.32   3.01  12.0
2018  72 19 13   348.5   4.33   2.86  11.7
2018  72 19 14   348.9   4.35   2.86  11.7
2018  72 19 15 99999.9 999.99 999.99 999.9
2018  72 19 16   347.5   4.38   2.72  11.4
2018  72 19 17   347.5   4.38   2.65  11.2
2018  72 19 18   347.5   4.38   2.59  11.1
2018  72 19 19   347.0   4.24   2.47  10.9
2018  72 19 20   347.0   4.24   2.47  10.9
2018  72 19 21   347.3   4.45   2.63  11.1
2018  72 19 22   347.3   4.45   2.60  11.0
2018  72 19 23   347.9   4.33   2.52  11.0
2018  72 19 24   348.1   4.29   2.51  11.0
2018  72 19 25   348.2   4.32   2.47  11.0
2018  72 19 26   348.2   4.32   2.42  10.9
2018  72 19 27   346.8   4.43   2.56  11.1
2018  72 19 28   347.0   4.40   2.46  10.9
2018  72 19 29   347.4   4.37   2.46  10.9
2018  72 19 30   347.3   4.54   2.57  11.1
2018  72 19 31   347.3   4.54   2.56  11.1
2018  72 19 32   347.4   4.43   2.51  11.0
2018  72 19 33   347.4   4.36   2.49  11.0
2018  72 19 34   346.8   4.18   2.40  10.7
2018  72 19 35   346.8   4.18   2.40  10.7
2018  72 19 36   344.4   4.46   2.64  11.1
2018  72 19 37   344.4   4.46   2.67  11.1
2018  72 19 38   345.1   4.43   2.59  11.1
2018  72 19 39   346.4   4.54   2.85  11.6
2018  72 19 40   349.7   4.52   2.77  11.6
2018  72 19 41   350.6   4.50   2.65  11.4
2018  72 19 42   346.5   4.52   2.67  11.2
2018  72 19 43   346.5   4.50   2.72  11.3
2018  72 19 44   346.0   4.23   2.55  11.0
2018  72 19 45   347.4   4.36   2.62  11.2
2018  72 19 46   347.6   4.38   2.64  11.3
2018  72 19 47   348.3   4.45   2.69  11.4
2018  72 19 48   348.3   4.45   2.74  11.5
2018  72 19 49   346.4   4.38   2.71  11.4
2018  72 19 50   346.6   4.39   2.73  11.5
2018  72 19 51   347.5   4.46   2.66  11.3
2018  72 19 52   347.8   4.43   2.55  11.1
2018  72 19 53   347.9   4.42   2.65  11.4
2018  72 19 54   347.6   4.38   2.64  11.3
2018  72 19 55   347.6   4.38   2.58  11.2
2018  72 19 56 99999.9 999.99 999.99 999.9
2018  72 19 57   347.9   4.48   2.72  11.5
2018  72 19 58   347.9   4.48   2.72  11.5
2018  72 19 59   347.5   4.45   2.71  11.5
2018  72 20  0   346.7   4.39   2.64  11.3
2018  72 20  1   346.7   4.39   2.61  11.2
2018  72 20  2   344.3   4.23   2.50  10.9
2018  72 20  3   344.3   4.23   2.59  11.1
2018  72 20  4   342.1   4.39   2.65  11.1
2018  72 20  5   342.2   4.46   3.05  12.0
2018  72 20  6   342.6   4.87   3.41  12.8
2018  72 20  7   341.3   4.76   3.05  12.0
2018  72 20  8   341.3   4.73   2.96  11.8
2018  72 20  9   342.2   4.59   3.51  12.9
2018  72 20 10   341.9   5.14   3.90  13.6
2018  72 20 11   341.9   5.21   4.09  14.0
2018  72 20 12   341.5   5.34   4.27  14.5
2018  72 20 13   341.2   5.54   4.46  14.7
2018  72 20 14   341.6   5.34   3.83  13.6
2018  72 20 15   342.1   5.06   3.31  12.7
2018  72 20 16   342.5   5.31   3.44  13.0
2018  72 20 17   342.5   5.39   3.36  12.9
2018  72 20 18   342.6   5.65   3.48  13.2
2018  72 20 19   342.5   5.59   3.44  13.1
2018  72 20 20   342.9   5.41   3.38  13.0
2018  72 20 21   343.0   5.36   4.03  14.2
2018  72 20 22   347.8   6.26   5.36  16.6
2018  72 20 23   347.8   6.26   5.13  16.2
2018  72 20 24   347.4   6.18   5.75  17.3
2018  72 20 25   347.4   6.18   5.12  16.3
2018  72 20 26 99999.9 999.99 999.99 999.9
2018  72 20 27   345.5   6.07   5.32  16.5
2018  72 20 28   346.0   6.23   5.55  16.9
2018  72 20 29   347.2   6.62   5.73  17.2
2018  72 20 30   345.4   6.75   6.11  17.5
2018  72 20 31   344.3   6.43   5.87  17.2
2018  72 20 32   343.4   6.97   6.33  17.5
2018  72 20 33   344.7   6.72   5.15  16.0
2018  72 20 34   346.1   6.46   4.57  15.3
2018  72 20 35   349.3   6.41   4.63  15.5
2018  72 20 36   349.3   6.41   4.67  15.6
2018  72 20 37   349.3   6.41   3.94  14.3
2018  72 20 38   347.1   5.79   3.69  13.8
2018  72 20 39   347.1   5.79   3.72  13.9
2018  72 20 40   347.6   6.09   3.93  14.4
2018  72 20 41   347.5   6.12   3.97  14.5
2018  72 20 42   347.4   6.18   4.01  14.6
2018  72 20 43   347.5   6.19   4.04  14.7
2018  72 20 44   347.5   6.12   4.00  14.6
2018  72 20 45   346.5   6.40   4.63  15.5
2018  72 20 46   345.7   6.61   4.89  15.8
2018  72 20 47   346.1   6.66   5.13  16.4
2018  72 20 48   346.1   6.66   5.93  17.7
2018  72 20 49   345.3   7.13   6.04  17.7
2018  72 20 50   345.3   7.13   5.40  16.8
2018  72 20 51   344.8   6.89   5.10  16.3
2018  72 20 52   345.9   6.72   5.55  17.0
2018  72 20 53   346.3   6.66   5.18  16.5
2018  72 20 54   346.1   6.54   4.94  16.0
2018  72 20 55   346.1   6.54   4.80  15.7
2018  72 20 56   347.3   6.50   4.83  15.9
2018  72 20 57   347.2   6.49   4.80  15.9
2018  72 20 58   347.1   6.49   4.81  15.8
2018  72 20 59   345.3   6.38   4.97  16.0
2018  72 21  0   345.4   6.52   5.43  16.7
2018  72 21  1   345.7   6.91   5.97  17.3
2018  72 21  2   346.4   7.08   6.97  18.9
2018  72 21  3   346.4   7.08   6.69  18.5
2018  72 21  4   345.0   6.93   6.81  18.5
2018  72 21  5   345.0   6.93   7.33  19.2
2018  72 21  6   341.9   7.04   6.94  18.5
2018  72 21  7   341.8   6.95   6.82  18.3
2018  72 21  8   341.7   6.77   6.21  17.4
2018  72 21  9   340.3   7.18   6.53  17.8
2018  72 21 10   340.3   7.18   6.64  17.9
2018  72 21 11   340.3   8.86   8.44  19.9
2018  72 21 12   342.2   7.91   7.12  18.6
2018  72 21 13   344.1   6.83   6.31  17.8
2018  72 21 14   343.1   6.97   6.24  17.6
2018  72 21 15   343.7   6.93   6.81  18.4
2018  72 21 16   343.8   6.92   7.40  19.2
2018  72 21 17 99999.9 999.99 999.99 999.9
2018  72 21 18   343.6   7.48   6.89  18.1
2018  72 21 19   343.6   7.48   7.34  18.7
2018  72 21 20 99999.9 999.99 999.99 999.9
2018  72 21 21   343.5   6.94   7.76  19.6
2018  72 21 22   343.5   6.94   8.71  20.8
2018  72 21 23   343.5   7.12   7.30  19.0
2018  72 21 24   343.5   7.12   6.57  18.0
2018  72 21 25   343.3   7.08   6.86  18.4
2018  72 21 26   342.5   6.93   6.43  17.7
2018  72 21 27   342.5   6.94   6.35  17.6
2018  72 21 28   342.3   7.00   6.03  17.1
2018  72 21 29   342.1   7.23   6.27  17.5
2018  72 21 30   342.2   7.34   7.05  18.6
2018  72 21 31   343.5   7.40   7.32  19.1
2018  72 21 32   343.1   7.24   6.33  17.8
2018  72 21 33   343.1   7.23   6.72  18.4
2018  72 21 34   343.5   7.54   8.48  20.6
2018  72 21 35   343.5   7.57   8.67  20.8
2018  72 21 36   343.5   7.59   8.77  20.9
2018  72 21 37   342.7   8.16   9.96  21.9
2018  72 21 38   342.7   8.16   9.87  21.9
2018  72 21 39   343.0   7.88  10.42  22.8
2018  72 21 40   343.0   7.88  10.13  22.5
2018  72 21 41   343.0   7.75   8.49  20.6
2018  72 21 42   343.1   7.74   8.19  20.2
2018  72 21 43   343.7   7.67   8.82  21.1
2018  72 21 44   344.1   7.83   9.39  21.8
2018  72 21 45   344.2   7.90   8.97  21.3
2018  72 21 46   344.1   7.91   9.81  22.3
2018  72 21 47   344.1   7.91  12.02  24.7
2018  72 21 48   343.8   7.80  11.10  23.6
2018  72 21 49   344.0   7.80   9.36  21.7
2018  72 21 50   344.1   7.80   9.61  22.0
2018  72 21 51   343.8   7.81   9.95  22.4
2018  72 21 52   343.8   7.81  10.43  23.0
2018  72 21 53   342.7   8.10  10.76  23.2
2018  72 21 54   342.8   8.10   9.56  21.9
2018  72 21 55   343.8   8.00   9.41  21.4
2018  72 21 56   344.0   7.70   8.47  20.6
2018  72 21 57   344.1   7.58   9.80  22.2
2018  72 21 58   342.3   7.93  10.42  22.8
2018  72 21 59   342.3   7.90   9.38  21.7
2018  72 22  0   341.7   7.36   9.23  21.4
2018  72 22  1   342.2   7.74  10.37  22.7
2018  72 22  2   341.8   7.53  10.59  22.9
2018  72 22  3   341.7   7.48  10.53  22.8
2018  72 22  4   341.5   7.63  11.90  24.2
2018  72 22  5   341.8   7.63   9.28  21.5
2018  72 22  6   341.5   7.82  17.30  29.3
2018  72 22  7   341.5   7.85  13.62  26.0
2018  72 22  8   340.7   7.90  16.54  28.5
2018  72 22  9   340.8   7.95  17.19  28.9
2018  72 22 10   340.9   8.03  15.84  27.6
2018  72 22 11   341.6   7.86  16.41  28.5
2018  72 22 12   341.6   7.85  11.33  23.7
2018  72 22 13   340.3   7.61  10.23  22.5
2018  72 22 14   340.3   7.61   8.74  20.8
2018  72 22 15   339.7   7.39   8.69  20.6
2018  72 22 16   339.7   7.40   9.02  21.0
2018  72 22 17   339.2   7.68   9.06  21.1
2018  72 22 18   339.2   7.67   8.82  20.8
2018  72 22 19   339.2   7.67   8.67  20.6
2018  72 22 20   340.7   7.55   8.11  20.1
2018  72 22 21   341.8   7.51   8.53  20.6
2018  72 22 22   342.1   7.50   7.89  19.8
2018  72 22 23   341.2   7.37   7.88  19.8
2018  72 22 24   341.1   7.38   8.09  20.1
2018  72 22 25   340.6   7.40   8.18  20.1
2018  72 22 26   340.7   7.67   8.92  20.8
2018  72 22 27   340.7   7.70   8.90  20.7
2018  72 22 28   339.9   8.27   8.79  20.7
2018  72 22 29   340.7   7.99   9.32  21.4
2018  72 22 30   342.3   7.45   8.88  21.0
2018  72 22 31   341.2   7.49   8.38  20.4
2018  72 22 32   341.2   7.49   8.03  20.0
2018  72 22 33   340.8   7.41   8.31  20.3
2018  72 22 34   341.5   7.42   8.27  20.3
2018  72 22 35   342.0   7.37   8.44  20.5
2018  72 22 36   343.5   7.07   7.29  19.2
2018  72 22 37   341.7   7.09   5.88  17.2
2018  72 22 38   341.0   7.10   5.71  16.9
2018  72 22 39   340.5   7.01   5.54  16.6
2018  72 22 40   340.6   7.04   5.81  17.0
2018  72 22 41   341.4   7.26   5.24  16.2
2018  72 22 42   340.9   7.32   5.58  16.5
2018  72 22 43   340.9   7.33   5.60  16.5
2018  72 22 44   340.6   6.94   5.25  16.1
2018  72 22 45   340.6   6.95   5.33  16.3
2018  72 22 46   340.5   7.08   5.98  17.2
2018  72 22 47   340.8   7.14   6.34  17.7
2018  72 22 48   340.9   7.16   6.89  18.5
2018  72 22 49   341.5   7.41   7.95  19.9
2018  72 22 50   342.3   7.35   9.18  21.4
2018  72 22 51   342.5   7.33   9.68  22.0
2018  72 22 52   341.5   7.61   9.74  22.0
2018  72 22 53   341.4   7.61   9.74  22.0
2018  72 22 54   340.8   7.64   9.81  22.0
2018  72 22 55   341.3   7.52   9.46  21.7
2018  72 22 56   340.8   7.51   8.78  20.8
2018  72 22 57   340.2   7.53   9.00  21.0
2018  72 22 58   340.9   7.67   8.71  20.5
2018  72 22 59   340.3   7.35   8.46  20.5
2018  72 23  0   340.8   7.45   8.47  20.5
2018  72 23  1   341.6   7.50   8.43  20.5
2018  72 23  2   342.1   7.38   8.17  20.2
2018  72 23  3   342.7   7.20   8.47  20.6
2018  72 23  4   341.9   7.17   8.52  20.6
2018  72 23  5 99999.9 999.99 999.99 999.9
2018  72 23  6   340.9   7.35   8.83  20.9
2018  72 23  7   340.9   7.35   8.83  20.9
2018  72 23  8   341.8   7.26   7.83  19.8
2018  72 23  9   341.8   7.26   7.63  19.5
2018  72 23 10   341.8   7.26   7.57  19.4
2018  72 23 11   341.7   7.40   7.91  19.6
2018  72 23 12   341.7   7.40   7.98  19.7
2018  72 23 13 99999.9 999.99 999.99 999.9
2018  72 23 14   342.0   7.09   7.31  19.1
2018  72 23 15   342.0   7.09   7.19  19.0
2018  72 23 16   341.4   7.15   7.14  18.9
2018  72 23 17   341.4   7.15   7.14  18.9
2018  72 23 18   341.5   7.12   7.19  18.9
2018  72 23 19   341.5   7.12   7.43  19.2
2018  72 23 20 99999.9 999.99 999.99 999.9
2018  72 23 21   341.9   7.25   7.55  19.4
2018  72 23 22   341.9   7.25   7.06  18.8
2018  72 23 23   341.8   7.00   6.73  18.3
2018  72 23 24   341.8   7.00   6.62  18.2
2018  72 23 25   341.8   6.94   6.95  18.6
2018  72 23 26   342.5   7.04   7.11  18.9
2018  72 23 27   343.6   7.18   7.13  18.9
2018  72 23 28 99999.9 999.99 999.99 999.9
2018  72 23 29   340.7   6.82   6.82  18.4
2018  72 23 30   340.1   6.84   6.61  18.1
2018  72 23 31   340.4   6.98   6.61  18.0
2018  72 23 32   341.2   7.12   6.69  18.0
2018  72 23 33   340.5   6.81   6.34  17.7
2018  72 23 34   340.5   6.81   6.19  17.5
2018  72 23 35   339.6   6.79   6.03  17.2
2018  72 23 36   340.1   6.76   6.10  17.3
2018  72 23 37   340.4   6.81   6.75  18.2
2018  72 23 38   340.6   6.93   7.13  18.7
2018  72 23 39   340.7   7.62   7.69  19.4
2018  72 23 40   340.7   7.62   7.56  19.2
2018  72 23 41   339.3   7.42   7.40  18.9
2018  72 23 42   339.3   7.42   7.72  19.3
2018  72 23 43   338.2   7.52   8.43  20.2
2018  72 23 44   338.5   7.55   9.52  21.4
2018  72 23 45   339.3   7.85  10.33  22.3
2018  72 23 46   339.2   7.73  10.98  23.0
2018  72 23 47   338.9   7.74  12.01  23.9
2018  72 23 48 99999.9 999.99 999.99 999.9
2018  72 23 49   340.2   7.97  15.78  27.8
2018  72 23 50   340.0   8.03  15.54  27.5
2018  72 23 51   339.6   8.20  16.24  28.1
2018  72 23 52   340.0   7.93  14.29  26.4
2018  72 23 53   339.9   7.93  17.88  29.5
2018  72 23 54   339.7   7.99  16.91  28.6
2018  72 23 55   339.8   8.09  18.07  29.6
2018  72 23 56   339.8   8.11  17.66  29.3
2018  72 23 57   338.9   8.13  22.96  33.3
2018  72 23 58   339.1   8.48  27.02  36.0
2018  72 23 59   339.2   8.64  28.87  37.2
